id_progress,assignmentId,userId_progress,courseId_progress,progress,score,timeInvested,completionStatus,certificateUrl,quizScore,assignmentScore,participationCount,timeSpentOnQuizzes,updatedAt,id_assignment,userId_assignment,courseId_assignment,learningPathId,assignedAt,id,title,duration,difficultyLevel,createdAt,updatedAt_course,progress_percent,total_score
4058,4058,264,3260,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-09-15 01:02:27,4058,264,3260,-1,2024-05-07 15:23:37,3260,Advanced React and Redux,720,MEDIUM,2024-10-04 09:09:00.000,2033-08-31 09:09:00.000,0.0,0.0
4059,4059,264,2492,40.349330014179074,73.01313552428849,28,IN_PROGRESS,None,62.0,27.0,2,5,2024-06-28 07:19:28,4059,264,2492,-1,2023-11-30 02:25:05,2492,Angular and Firebase - Build a Web App with Typescript,300,EASY,2024-10-04 09:09:00.000,2031-07-25 09:09:00.000,4034.9330014179072,89.0
4060,4060,264,695,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-04-07 04:59:57,4060,264,695,-1,2023-06-08 02:38:34,695,CFA Corporate Finance Level 1 (Part 1),870,EASY,2024-10-04 09:09:00.000,2026-08-23 09:09:00.000,0.0,0.0
4061,4061,264,3353,95.9112012003152,69.7999425008981,2,IN_PROGRESS,None,35.0,1.0,9,6,2024-04-23 21:20:08,4061,264,3353,-1,2021-07-18 02:51:33,3353,React for visual learners,210,EASY,2024-10-04 09:09:00.000,2033-12-02 09:09:00.000,9591.12012003152,36.0
4062,4062,264,1289,25.95634728431588,92.44513581563528,27,IN_PROGRESS,None,2.0,12.0,9,6,2024-01-27 10:49:13,4062,264,1289,-1,2023-04-01 05:40:10,1289,Surface Pattern Design : Create Scandinavian Patterns,42,EASY,2024-10-04 09:09:00.000,2028-04-08 09:09:00.000,2595.634728431588,14.0
4063,4063,264,702,100.0,84.18856120339316,17,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,49.0,53.0,5,4,2024-04-14 18:14:28,4063,264,702,-1,2020-07-02 12:39:48,702,Learn How to Trade Binary Options Professionally,60,EASY,2024-10-04 09:09:00.000,2026-08-30 09:09:00.000,10000.0,102.0
4064,4064,264,3575,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-04-17 10:05:46,4064,264,3575,-1,2023-01-03 12:41:00,3575,"Full Stack JavaScript: Learn Backbone.js, Node.js & MongoDB",120,EASY,2024-10-04 09:09:00.000,2034-07-12 09:09:00.000,0.0,0.0
4065,4065,265,1458,3.4641850471506475,61.10656669470802,15,IN_PROGRESS,None,17.0,32.0,10,3,2024-03-19 05:44:07,4065,265,1458,-1,2022-10-18 06:41:26,1458,Expert Guide : Mastering Shapes Creation with Illustrator,300,EASY,2024-10-04 09:09:00.000,2028-09-24 09:09:00.000,346.4185047150647,49.0
4066,4066,265,1395,2.077442472104829,67.79139610215584,9,IN_PROGRESS,None,10.0,97.0,9,8,2024-07-18 02:58:58,4066,265,1395,-1,2020-07-04 12:41:35,1395,master course - realistisch zeichnen lernen,300,EASY,2024-10-04 09:09:00.000,2028-07-23 09:09:00.000,207.7442472104829,107.0
4067,4067,265,1140,14.140172192591836,62.60206415322226,16,IN_PROGRESS,None,97.0,85.0,6,4,2024-03-19 01:27:24,4067,265,1140,-1,2023-07-29 03:17:24,1140,How to Trade Commodity and Financial Futures for a Living!,150,EASY,2024-10-04 09:09:00.000,2027-11-11 09:09:00.000,1414.0172192591835,182.0
4068,4068,265,3544,100.0,97.27824725807864,20,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,32.0,46.0,4,10,2024-10-05 09:57:16,4068,265,3544,-1,2023-08-20 07:48:45,3544,Star Rating Project AJAX with JSON response from PHP MySQL,90,EASY,2024-10-04 09:10:00.000,2034-06-11 09:09:00.000,10000.0,78.0
4069,4069,265,3586,63.81871551835643,96.58909503328506,15,IN_PROGRESS,None,43.0,90.0,7,6,2024-06-08 19:31:40,4069,265,3586,-1,2022-02-10 07:34:06,3586,Master Typescript : Learn Typescript from scratch,210,EASY,2024-10-04 09:10:00.000,2034-07-23 09:09:00.000,6381.871551835643,133.0
4070,4070,265,1235,60.27809354511724,96.58902603039142,29,IN_PROGRESS,None,97.0,18.0,4,1,2024-03-26 10:29:06,4070,265,1235,-1,2022-02-03 06:08:42,1235,Illustrated Logo Design,60,MEDIUM,2024-10-04 09:09:00.000,2028-02-14 09:09:00.000,6027.8093545117235,115.0
4071,4071,265,3224,100.0,83.47570807155711,21,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,97.0,94.0,2,4,2024-06-18 07:49:52,4071,265,3224,-1,2023-05-30 03:53:02,3224,Hosting Django: Amazon Web Services (AWS) Fundamentals,330,EASY,2024-10-04 09:09:00.000,2033-07-26 09:09:00.000,10000.0,191.0
4072,4072,265,1784,100.0,94.12388810649132,30,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,25.0,89.0,4,3,2024-02-24 06:10:53,4072,265,1784,-1,2020-10-10 14:50:06,1784,Drawing With Confidence,120,EASY,2024-10-04 09:09:00.000,2029-08-16 09:09:00.000,10000.0,114.0
4073,4073,265,925,12.50869742503864,96.76890747353148,5,IN_PROGRESS,None,46.0,49.0,7,3,2024-01-14 18:19:36,4073,265,925,-1,2024-07-20 20:27:19,925,Le basi del Trading,210,EASY,2024-10-04 09:09:00.000,2027-04-10 09:09:00.000,1250.869742503864,95.0
4074,4074,265,696,100.0,92.02281498415624,13,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,76.0,53.0,3,5,2024-01-21 16:59:29,4074,265,696,-1,2020-08-30 21:49:16,696,Trading Tips from Hedge Fund Manager,60,EASY,2024-10-04 09:09:00.000,2026-08-24 09:09:00.000,10000.0,129.0
4075,4075,265,1257,100.0,67.4204827096732,10,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,30.0,38.0,6,9,2024-05-23 03:56:47,4075,265,1257,-1,2021-09-17 01:38:28,1257,How To Create Amazing Cinemagraphs with Microsoft PowerPoint,60,EASY,2024-10-04 09:09:00.000,2028-03-07 09:09:00.000,10000.0,68.0
4076,4076,265,3273,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-01-08 01:27:51,4076,265,3273,-1,2024-01-05 15:26:05,3273,PSD to HTML5/CSS3 using Twitter Bootstrap 3! ,120,EASY,2024-10-04 09:09:00.000,2033-09-13 09:09:00.000,0.0,0.0
4077,4077,265,3055,14.561380410498725,77.64622752629901,21,IN_PROGRESS,None,46.0,61.0,3,7,2024-03-12 20:40:42,4077,265,3055,-1,2024-01-29 15:37:46,3055,Basic JavaScript: Build 4 Basic JavaScript Projects,270,EASY,2024-10-04 09:09:00.000,2033-02-07 09:09:00.000,1456.1380410498725,107.0
4078,4078,265,1027,49.01863549627172,68.50908735148991,22,IN_PROGRESS,None,75.0,56.0,10,1,2024-01-22 20:15:49,4078,265,1027,-1,2024-05-18 11:48:11,1027,Nest Egg Investing,120,EASY,2024-10-04 09:09:00.000,2027-07-21 09:09:00.000,4901.863549627172,131.0
4079,4079,265,2526,67.85599657020703,92.19869293836696,25,IN_PROGRESS,None,64.0,46.0,2,4,2024-07-13 16:41:51,4079,265,2526,-1,2020-05-25 17:58:14,2526,Practical CSS Website Development: Crash Course ,150,EASY,2024-10-04 09:09:00.000,2031-08-28 09:09:00.000,6785.599657020703,110.0
4080,4080,265,2435,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-04-07 07:55:21,4080,265,2435,-1,2023-08-21 03:49:42,2435,Curso de ejercicios técnicos al piano Vol.1,90,EASY,2024-10-04 09:09:00.000,2031-05-29 09:09:00.000,0.0,0.0
4081,4081,265,3524,24.956246259124693,67.68197023888328,27,IN_PROGRESS,None,20.0,69.0,1,4,2024-03-13 03:41:13,4081,265,3524,-1,2021-06-06 08:32:48,3524,Building Web Applications with Spring MVC,180,EASY,2024-10-04 09:09:00.000,2034-05-22 09:09:00.000,2495.624625912469,89.0
4082,4082,265,3185,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-01-07 14:51:31,4082,265,3185,-1,2022-11-26 05:04:27,3185,Master the MEAN Stack - Learn By Example,270,MEDIUM,2024-10-04 09:09:00.000,2033-06-17 09:09:00.000,0.0,0.0
4083,4083,265,2126,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-02-21 18:13:25,4083,265,2126,-1,2024-02-14 01:48:45,2126,Beginner Acoustic Guitar Lessons,60,EASY,2024-10-04 09:09:00.000,2030-07-24 09:09:00.000,0.0,0.0
4084,4084,265,2209,100.0,52.72998083548622,6,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,86.0,91.0,4,4,2024-05-16 09:21:18,4084,265,2209,-1,2023-07-26 21:43:37,2209,Aprende a tocar ritmo pop en el piano y teclado,43,EASY,2024-10-04 09:09:00.000,2030-10-15 09:09:00.000,10000.0,177.0
4085,4085,265,1589,46.74145388480393,62.629333106250925,19,IN_PROGRESS,None,13.0,54.0,3,10,2024-06-26 00:36:50,4085,265,1589,-1,2020-08-07 15:19:36,1589,Affinity Designer - making seamless patterns,60,EASY,2024-10-04 09:09:00.000,2029-02-02 09:09:00.000,4674.145388480393,67.0
4086,4086,265,1126,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-03-31 06:41:17,4086,265,1126,-1,2022-02-23 00:04:56,1126,Trading: From Wall Street to Your Street,330,MEDIUM,2024-10-04 09:10:00.000,2027-10-28 09:09:00.000,0.0,0.0
4087,4087,265,991,100.0,66.85470007384723,7,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,97.0,41.0,7,5,2024-04-12 18:05:56,4087,265,991,-1,2021-11-03 20:21:54,991,Law Matters,27,EASY,2024-10-04 09:09:00.000,2027-06-15 09:09:00.000,10000.0,138.0
4088,4088,266,2854,100.0,59.08345928202744,17,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,66.0,36.0,3,8,2024-02-24 07:51:54,4088,266,2854,-1,2022-05-18 11:25:40,2854,Learn how to convert PSD to HTML and CSS responsive,150,EASY,2024-10-04 09:10:00.000,2032-07-21 09:09:00.000,10000.0,102.0
4089,4089,266,1789,100.0,90.74795660788924,10,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,53.0,71.0,7,2,2024-07-30 10:11:48,4089,266,1789,-1,2020-04-06 11:42:59,1789,Adobe - Create a professional logo step-by-step (Farming),60,EASY,2024-10-04 09:09:00.000,2029-08-21 09:09:00.000,10000.0,124.0
4090,4090,266,693,100.0,67.64586602826881,23,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,91.0,44.0,5,8,2024-02-20 16:08:29,4090,266,693,-1,2020-04-12 05:52:06,693,Mortgage Acceleration,90,EASY,2024-10-04 09:09:00.000,2026-08-21 09:09:00.000,10000.0,135.0
4091,4091,266,462,67.09728845036025,79.84850904924323,26,IN_PROGRESS,None,71.0,36.0,2,6,2024-05-11 02:01:27,4091,266,462,-1,2020-09-16 19:41:18,462,Cryptocurrency (BTC & ETH) Investment & Trading Course 2017,150,EASY,2024-10-04 09:09:00.000,2026-01-02 09:09:00.000,6709.728845036026,107.0
4092,4092,266,2123,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-06-30 11:36:09,4092,266,2123,-1,2022-06-14 13:35:22,2123,The Theory & Practice of Modes on the Guitar,90,MEDIUM,2024-10-04 09:09:00.000,2030-07-21 09:09:00.000,0.0,0.0
4093,4093,266,3132,53.4011386075904,97.2713979291157,7,IN_PROGRESS,None,39.0,81.0,3,8,2024-01-02 04:07:31,4093,266,3132,-1,2022-09-30 05:03:05,3132,WordPress Academy: Learn WordPress step by step,450,EASY,2024-10-04 09:09:00.000,2033-04-25 09:09:00.000,5340.11386075904,120.0
4094,4094,266,1967,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-05-29 06:38:59,4094,266,1967,-1,2021-12-03 06:14:23,1967,Beginner Guitar Lessons - Your Complete Foundation Course,1110,EASY,2024-10-04 09:09:00.000,2030-02-15 09:09:00.000,0.0,0.0
4095,4095,267,2905,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-07-05 03:25:17,4095,267,2905,-1,2020-01-04 10:21:34,2905,How To Build A Facebook Messenger Chat Bot From Scratch,90,EASY,2024-10-04 09:09:00.000,2032-09-10 09:09:00.000,0.0,0.0
4096,4096,267,3290,100.0,76.17441679321962,29,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,93.0,67.0,7,6,2024-07-13 16:28:16,4096,267,3290,-1,2023-03-26 17:15:55,3290,JavaScript Complete Guide to learning JavaScript,330,EASY,2024-10-04 09:09:00.000,2033-09-30 09:09:00.000,10000.0,160.0
4097,4097,267,1693,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-09-01 00:36:41,4097,267,1693,-1,2022-01-27 07:35:36,1693,How to Create Top Ranking Mobile App Icons - iOS Edition,60,EASY,2024-10-04 09:09:00.000,2029-05-17 09:09:00.000,0.0,0.0
4098,4098,267,3485,89.22843778714018,62.122771136022095,2,IN_PROGRESS,None,78.0,68.0,9,9,2024-07-02 04:48:50,4098,267,3485,-1,2024-02-21 05:24:56,3485,Create an E-commerce website without any coding,31,EASY,2024-10-04 09:09:00.000,2034-04-13 09:09:00.000,8922.843778714017,146.0
4099,4099,267,1126,56.51607377060503,56.63442022726219,20,IN_PROGRESS,None,73.0,31.0,6,10,2024-08-07 18:09:49,4099,267,1126,-1,2022-12-05 10:33:43,1126,Trading: From Wall Street to Your Street,330,MEDIUM,2024-10-04 09:10:00.000,2027-10-28 09:09:00.000,5651.6073770605035,104.0
4100,4100,267,1665,90.19756857103592,65.8852906797189,13,IN_PROGRESS,None,35.0,89.0,3,1,2024-06-23 21:13:24,4100,267,1665,-1,2023-12-08 22:19:49,1665,The Complete Figure Drawing Course HD,4710,EASY,2024-10-04 09:09:00.000,2029-04-19 09:09:00.000,9019.756857103592,124.0
4101,4101,267,773,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-07-08 08:38:37,4101,267,773,-1,2020-02-08 08:17:43,773,CFA® Level 1 2014 – Portfolio Management,120,EASY,2024-10-04 09:09:00.000,2026-11-09 09:09:00.000,0.0,0.0
4102,4102,267,2544,100.0,99.71457276031605,15,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,77.0,97.0,5,7,2024-08-24 19:04:58,4102,267,2544,-1,2021-06-30 04:43:24,2544,"Complete AJAX Using Bootstrap, PHP From Basic To Advanced.",150,EASY,2024-10-04 09:09:00.000,2031-09-15 09:09:00.000,10000.0,174.0
4103,4103,269,688,100.0,88.30609812460733,14,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,98.0,83.0,10,3,2024-09-24 16:47:11,4103,269,688,-1,2022-09-15 11:33:26,688,Day Trading: High ROI Day Trading ,390,MEDIUM,2024-10-04 09:10:00.000,2026-08-16 09:09:00.000,10000.0,181.0
4104,4104,269,933,26.206916947563897,77.05317408650134,20,IN_PROGRESS,None,54.0,40.0,4,3,2024-06-14 23:53:32,4104,269,933,-1,2021-01-25 21:34:05,933,2. Principles of Simple Interest - advanced problems,90,MEDIUM,2024-10-04 09:09:00.000,2027-04-18 09:09:00.000,2620.6916947563896,94.0
4105,4105,269,1721,81.43112407336953,98.18804596957102,18,IN_PROGRESS,None,71.0,4.0,5,7,2024-09-21 18:45:06,4105,269,1721,-1,2022-05-14 04:02:01,1721,Mashup - Transform a scanned sketch into a digital painting,120,MEDIUM,2024-10-04 09:09:00.000,2029-06-14 09:09:00.000,8143.112407336953,75.0
4106,4106,269,2978,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-05-16 20:41:18,4106,269,2978,-1,2022-06-03 13:37:02,2978,1 hour jQuery,60,EASY,2024-10-04 09:09:00.000,2032-11-22 09:09:00.000,0.0,0.0
4107,4107,269,2261,91.47918295751938,98.69770899251932,10,IN_PROGRESS,None,66.0,25.0,10,2,2024-03-24 06:28:26,4107,269,2261,-1,2020-08-06 04:12:00,2261,Ahora aprende a tocar jazz en el piano,90,EASY,2024-10-04 09:09:00.000,2030-12-06 09:09:00.000,9147.918295751939,91.0
4108,4108,269,2179,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-07-26 01:06:33,4108,269,2179,-1,2020-11-24 05:02:12,2179,Master the Trombone: Intermediate Instruction Made Simple!,540,EASY,2024-10-04 09:09:00.000,2030-09-15 09:09:00.000,0.0,0.0
4109,4109,269,311,100.0,73.85103020308046,12,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,76.0,76.0,7,8,2024-04-12 10:57:41,4109,269,311,-1,2021-07-12 13:16:04,311,Situational Trading: Proven Option Strategy for any Scenario,90,EASY,2024-10-04 09:09:00.000,2025-08-04 09:09:00.000,10000.0,152.0
4110,4110,269,1579,31.004441609731547,98.20457651405268,23,IN_PROGRESS,None,88.0,43.0,9,8,2024-01-05 19:04:09,4110,269,1579,-1,2021-10-14 20:21:49,1579,Learn to Create Deliverable Brand Identity Package,60,EASY,2024-10-04 09:09:00.000,2029-01-23 09:09:00.000,3100.444160973155,131.0
4111,4111,269,1284,100.0,53.32350785356235,9,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,48.0,87.0,4,7,2024-04-26 07:06:52,4111,269,1284,-1,2023-01-12 21:57:16,1284,Removing Backgrounds From Images using Adobe Photoshop,41,EASY,2024-10-04 09:09:00.000,2028-04-03 09:09:00.000,10000.0,135.0
4112,4112,269,1159,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-08-26 05:44:05,4112,269,1159,-1,2022-09-25 08:34:45,1159,Day Trading - Learn to Day Trade / Swing Trade In One Hour.,90,EASY,2024-10-04 09:09:00.000,2027-11-30 09:09:00.000,0.0,0.0
4113,4113,269,850,37.75320961130335,86.30714991971685,13,IN_PROGRESS,None,35.0,79.0,7,3,2024-02-17 21:39:56,4113,269,850,-1,2020-12-09 00:49:06,850,188% Profit in 1Year - Forex ALGO Robot Trading no indicator,120,EASY,2024-10-04 09:10:00.000,2027-01-25 09:09:00.000,3775.3209611303346,114.0
4114,4114,269,1220,73.45762497952228,76.65018367810144,6,IN_PROGRESS,None,46.0,49.0,5,4,2024-03-01 21:36:40,4114,269,1220,-1,2021-08-12 16:03:23,1220,Photoshop for Entrepreneurs - Design 11 Practical Projects,300,EASY,2024-10-04 09:09:00.000,2028-01-30 09:09:00.000,7345.762497952228,95.0
4115,4115,269,326,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-01-31 08:45:22,4115,269,326,-1,2022-12-13 14:47:59,326,Analyze Real Estate Investments | Financial Modeling,120,EASY,2024-10-04 09:09:00.000,2025-08-19 09:09:00.000,0.0,0.0
4116,4116,269,2998,11.525141222251769,85.00064994384826,5,IN_PROGRESS,None,14.0,67.0,8,3,2024-04-16 05:54:09,4116,269,2998,-1,2024-01-09 12:10:21,2998,Create a business website with WordPress,240,EASY,2024-10-04 09:10:00.000,2032-12-12 09:09:00.000,1152.5141222251768,81.0
4117,4117,269,718,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-03-06 03:35:49,4117,269,718,-1,2024-08-29 20:01:54,718,Professional Trader's Mindset - Complete Forex Course,60,EASY,2024-10-04 09:10:00.000,2026-09-15 09:09:00.000,0.0,0.0
4118,4118,270,3086,77.18005432672561,84.81071173991286,23,IN_PROGRESS,None,87.0,76.0,9,2,2024-03-23 15:00:14,4118,270,3086,-1,2022-10-20 13:51:33,3086,Learn how to use Javascript Components with PHP and Symfony,120,EASY,2024-10-04 09:09:00.000,2033-03-10 09:09:00.000,7718.005432672561,163.0
4119,4119,270,822,48.865195969917885,65.53601683008802,10,IN_PROGRESS,None,67.0,45.0,9,1,2024-06-21 14:24:37,4119,270,822,-1,2024-05-28 00:14:49,822,Accounting Skills for Managers,90,EASY,2024-10-04 09:09:00.000,2026-12-28 09:09:00.000,4886.519596991789,112.0
4120,4120,270,2801,98.44405016470871,62.078011148055865,28,IN_PROGRESS,None,52.0,39.0,8,6,2024-06-03 13:44:47,4120,270,2801,-1,2021-10-16 13:34:27,2801,Introductory JavaScript Made Easy Training Tutorial,660,EASY,2024-10-04 09:09:00.000,2032-05-29 09:09:00.000,9844.405016470871,91.0
4121,4121,270,2687,96.82449151842307,77.34943988820541,11,IN_PROGRESS,None,58.0,99.0,2,4,2024-05-06 00:41:06,4121,270,2687,-1,2021-03-07 14:27:07,2687,HTML Workshop,120,EASY,2024-10-04 09:09:00.000,2032-02-05 09:09:00.000,9682.449151842307,157.0
4122,4122,270,899,100.0,92.2878939772752,16,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,48.0,24.0,3,4,2024-02-14 16:22:12,4122,270,899,-1,2022-04-10 00:02:33,899,Mutual Funds for Investors in Retirement Accounts,0,EASY,2024-10-04 09:09:00.000,2027-03-15 09:09:00.000,10000.0,72.0
4123,4123,270,3465,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-08-12 12:39:56,4123,270,3465,-1,2023-04-17 09:21:06,3465,Create a social network using PHP Mysqli HTML Css and JQuery,360,MEDIUM,2024-10-04 09:09:00.000,2034-03-24 09:09:00.000,0.0,0.0
4124,4124,270,147,74.81986040960122,84.66611169926927,17,IN_PROGRESS,None,42.0,22.0,5,5,2024-08-07 13:32:45,4124,270,147,-1,2022-08-28 06:06:43,147,Intro to Financial Modeling,360,EASY,2024-10-04 09:09:00.000,2025-02-21 09:09:00.000,7481.9860409601215,64.0
4125,4125,270,3039,100.0,65.4361338632973,21,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,75.0,59.0,10,5,2024-08-29 00:26:18,4125,270,3039,-1,2023-02-26 02:50:58,3039,Coding for Entrepreneurs Basic,210,EASY,2024-10-04 09:09:00.000,2033-01-22 09:09:00.000,10000.0,134.0
4126,4126,270,873,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-02-01 21:11:11,4126,270,873,-1,2023-03-31 15:58:21,873,"Accounting Basics by Hector Garcia, CPA",60,EASY,2024-10-04 09:09:00.000,2027-02-17 09:09:00.000,0.0,0.0
4127,4127,270,3290,100.0,86.88225298989536,10,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,77.0,95.0,3,1,2024-08-01 04:01:47,4127,270,3290,-1,2022-11-04 17:58:38,3290,JavaScript Complete Guide to learning JavaScript,330,EASY,2024-10-04 09:09:00.000,2033-09-30 09:09:00.000,10000.0,172.0
4128,4128,270,1587,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-08-20 03:42:36,4128,270,1587,-1,2021-12-29 00:32:55,1587,Photoshop CC 2017 Full Course,210,EASY,2024-10-04 09:09:00.000,2029-01-31 09:09:00.000,0.0,0.0
4129,4129,270,215,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-09-22 19:53:34,4129,270,215,-1,2021-09-09 21:06:45,215,Get to know the VIX Index (aka 'The Fear Index),60,EASY,2024-10-04 09:09:00.000,2025-04-30 09:09:00.000,0.0,0.0
4130,4130,270,3341,100.0,68.55957801505485,11,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,40.0,68.0,9,6,2024-05-05 00:20:40,4130,270,3341,-1,2020-02-19 16:48:31,3341,Learning Object-Oriented JavaScript,180,MEDIUM,2024-10-04 09:09:00.000,2033-11-20 09:09:00.000,10000.0,108.0
4131,4131,270,1701,100.0,59.28262557746154,25,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,25.0,24.0,8,4,2024-02-24 02:43:22,4131,270,1701,-1,2021-12-29 23:48:29,1701,How To Create Amazing YouTube Custom Thumbnail Images,90,EASY,2024-10-04 09:09:00.000,2029-05-25 09:09:00.000,10000.0,49.0
4132,4132,270,1778,100.0,85.07411591188261,21,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,92.0,21.0,4,6,2024-03-03 10:07:50,4132,270,1778,-1,2024-01-24 19:28:48,1778,Character Design,120,MEDIUM,2024-10-04 09:09:00.000,2029-08-10 09:09:00.000,10000.0,113.0
4133,4133,270,1072,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-05-27 07:44:26,4133,270,1072,-1,2021-09-04 14:10:53,1072,Optimize! Make Best Decisions with Microsoft Excel,60,HARD,2024-10-04 09:10:00.000,2027-09-04 09:09:00.000,0.0,0.0
4134,4134,270,2933,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-03-03 14:22:16,4134,270,2933,-1,2022-07-06 02:06:47,2933,Learn ASP NET MVC 5 step by step,180,MEDIUM,2024-10-04 09:09:00.000,2032-10-08 09:09:00.000,0.0,0.0
4135,4135,270,3665,100.0,93.32014683987384,12,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,65.0,67.0,8,5,2024-02-22 22:41:33,4135,270,3665,-1,2020-08-10 04:33:43,3665,The Complete Web Developer Course - Build 20 Websites,930,EASY,2024-10-04 09:09:00.000,2034-10-10 09:09:00.000,10000.0,132.0
4136,4136,270,3436,100.0,96.91634814224136,21,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,80.0,96.0,8,9,2024-08-30 10:08:00,4136,270,3436,-1,2023-10-13 19:55:07,3436,Ruby on Rails a Beginners Guide ,390,EASY,2024-10-04 09:10:00.000,2034-02-23 09:09:00.000,10000.0,176.0
4137,4137,270,3376,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-04-28 22:39:53,4137,270,3376,-1,2020-04-16 09:27:49,3376,Build A Professional Wordpress Website In An Hour,60,EASY,2024-10-04 09:10:00.000,2033-12-25 09:09:00.000,0.0,0.0
4138,4138,270,1259,88.7874902417485,75.85504290047099,19,IN_PROGRESS,None,89.0,1.0,8,1,2024-03-14 22:23:16,4138,270,1259,-1,2021-07-15 13:20:25,1259,Master App Icon Design for iPhone (IOS) & Android Devices,120,MEDIUM,2024-10-04 09:09:00.000,2028-03-09 09:09:00.000,8878.74902417485,90.0
