id,assignmentId,userId,courseId,progress,score,timeInvested,completionStatus,certificateUrl,quizScore,assignmentScore,participationCount,timeSpentOnQuizzes,updatedAt
3985,3985,259,3111,99.24641154609544,70.93647797334185,17,IN_PROGRESS,None,36.0,62.0,10,6,2024-03-20 10:24:01
3986,3986,259,3348,100.0,70.57553865704097,15,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,99.0,83.0,8,4,2024-02-14 02:38:42
3987,3987,259,46,100.0,64.91959319201946,3,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,64.0,73.0,3,10,2024-09-05 09:52:48
3988,3988,259,1288,100.0,75.88513568785632,26,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,89.0,96.0,2,6,2024-07-19 14:34:30
3989,3989,259,2267,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-07-18 03:07:30
3990,3990,259,2201,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-07-05 01:44:35
3991,3991,259,2011,100.0,50.6960912794665,21,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,91.0,60.0,10,8,2024-04-20 02:42:59
3992,3992,260,3484,100.0,98.645537241821,12,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,32.0,49.0,8,4,2024-08-08 02:36:58
3993,3993,260,1835,18.72712260934286,67.24964279244526,13,IN_PROGRESS,None,96.0,74.0,1,5,2024-05-23 21:53:06
3994,3994,260,2162,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-08-30 19:23:36
3995,3995,260,1018,83.65915989675756,77.3760594347236,8,IN_PROGRESS,None,27.0,10.0,9,1,2024-01-08 14:12:06
3996,3996,260,2508,19.218294358623524,86.28350429693505,5,IN_PROGRESS,None,88.0,48.0,6,6,2024-08-05 13:52:11
3997,3997,260,348,100.0,56.77945706482716,5,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,70.0,40.0,1,2,2024-04-08 17:39:11
3998,3998,260,2259,100.0,59.63708345824493,5,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,64.0,71.0,10,1,2024-01-29 01:41:18
3999,3999,260,645,100.0,89.536060629065,13,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,54.0,45.0,4,3,2024-02-23 23:25:37
4000,4000,260,189,72.34076007900066,90.1220090212525,23,IN_PROGRESS,None,7.0,91.0,1,1,2024-01-27 12:15:47
4001,4001,260,2173,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-06-17 22:06:59
4002,4002,260,1384,100.0,68.3013153856643,6,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,23.0,24.0,1,4,2024-04-11 14:15:34
4003,4003,260,1786,4.872913821505998,92.62682257812456,5,IN_PROGRESS,None,98.0,22.0,3,4,2024-08-13 14:30:18
4004,4004,260,1730,100.0,57.2428840674308,6,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,96.0,96.0,6,4,2024-01-02 01:55:00
4005,4005,261,139,88.15149554283266,51.9887901474846,4,IN_PROGRESS,None,67.0,74.0,6,9,2024-10-03 20:03:26
4006,4006,261,1158,100.0,63.85120400968326,9,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,56.0,97.0,7,6,2024-01-29 15:01:04
4007,4007,261,2263,61.69383411822636,55.93803071892062,28,IN_PROGRESS,None,54.0,91.0,4,10,2024-09-17 06:03:24
4008,4008,261,3182,75.43647387724226,54.43167713029542,29,IN_PROGRESS,None,34.0,42.0,3,6,2024-08-06 05:39:44
4009,4009,261,2737,88.61113712783205,58.91004319802269,8,IN_PROGRESS,None,89.0,40.0,8,5,2024-05-31 06:23:50
4010,4010,261,464,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-02-14 07:35:07
4011,4011,261,651,100.0,89.63252277055926,10,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,37.0,74.0,8,1,2024-07-02 11:12:25
4012,4012,261,3510,16.954455426891357,89.25755083619225,22,IN_PROGRESS,None,50.0,96.0,4,2,2024-02-02 08:48:01
4013,4013,261,2417,100.0,82.32304584423713,27,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,89.0,52.0,8,6,2024-02-29 20:44:05
4014,4014,261,2381,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-01-20 00:46:01
4015,4015,261,311,83.53158297480431,65.25341794029065,24,IN_PROGRESS,None,74.0,5.0,10,3,2024-04-07 20:54:00
4016,4016,261,1775,100.0,96.04149643935662,17,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,54.0,88.0,9,9,2024-06-08 05:55:01
4017,4017,261,120,80.7618907099162,86.5742111802868,13,IN_PROGRESS,None,40.0,21.0,2,1,2024-08-26 02:59:17
4018,4018,261,1720,17.751696899180136,58.80655469598626,19,IN_PROGRESS,None,81.0,2.0,1,8,2024-06-08 21:50:56
4019,4019,261,1163,25.998859290009324,51.72622887143896,13,IN_PROGRESS,None,81.0,67.0,1,7,2024-05-01 03:46:36
4020,4020,261,2671,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-04-02 18:09:57
4021,4021,261,1235,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-03-21 21:28:21
4022,4022,261,2709,100.0,62.27384546760893,3,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,97.0,77.0,6,9,2024-07-21 02:57:17
4023,4023,261,1590,73.45989406220622,97.54241140237744,27,IN_PROGRESS,None,34.0,31.0,3,3,2024-05-23 19:19:13
4024,4024,261,960,100.0,68.6886772994221,10,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,75.0,67.0,2,1,2024-07-28 19:52:49
4025,4025,261,1484,100.0,73.45864772653475,4,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,100.0,68.0,6,2,2024-01-06 16:00:06
4026,4026,262,3124,22.712736877534024,51.723810988223725,7,IN_PROGRESS,None,73.0,25.0,10,5,2024-07-22 22:12:56
4028,4028,262,1921,52.40533317831935,56.42542871437092,7,IN_PROGRESS,None,65.0,53.0,3,7,2024-01-22 17:58:01
4029,4029,262,943,0.6575081430346574,99.44306562040543,16,IN_PROGRESS,None,13.0,75.0,1,9,2024-06-30 12:16:48
4030,4030,262,3514,25.03319197075945,95.8503764700062,26,IN_PROGRESS,None,75.0,29.0,9,5,2024-06-29 01:21:10
4031,4031,262,1291,100.0,68.47115327327575,29,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,24.0,57.0,9,7,2024-08-27 16:51:17
4032,4032,262,192,100.0,62.768194909215694,11,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,83.0,56.0,1,8,2024-03-18 08:15:53
4033,4033,262,1745,44.53967449292636,69.91436138143993,16,IN_PROGRESS,None,25.0,25.0,1,9,2024-09-06 05:15:27
4034,4034,262,3440,94.4860119403602,59.68258469018605,30,IN_PROGRESS,None,27.0,37.0,1,3,2024-06-12 23:18:05
4035,4035,263,2669,3.333082905560003,61.40008537809209,22,IN_PROGRESS,None,46.0,35.0,3,1,2024-04-13 11:45:56
4036,4036,263,854,100.0,76.97809185155099,27,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,28.0,51.0,10,6,2024-04-12 11:24:25
4037,4037,263,2615,100.0,89.72926300910487,8,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,94.0,30.0,4,8,2024-01-04 23:06:53
4038,4038,263,1355,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-04-05 09:28:06
4039,4039,263,363,100.0,98.37118398807996,18,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,83.0,77.0,7,9,2024-06-20 08:12:30
4040,4040,263,361,100.0,76.3366203598805,17,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,81.0,48.0,2,5,2024-09-17 01:48:46
4041,4041,263,605,100.0,51.12275125204959,18,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,22.0,98.0,5,7,2024-09-09 21:42:33
4042,4042,263,529,100.0,74.98267493175577,7,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,22.0,63.0,6,7,2024-07-17 18:02:22
4043,4043,263,3337,72.11243915537514,95.80482129066252,18,IN_PROGRESS,None,54.0,97.0,9,5,2024-08-17 23:02:11
4044,4044,263,945,100.0,91.29004957325591,24,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,85.0,76.0,6,1,2024-09-25 17:51:44
4045,4045,263,3282,8.11103008331342,87.51043257452542,8,IN_PROGRESS,None,91.0,81.0,9,6,2024-03-05 03:36:42
4046,4046,263,1206,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-05-21 05:58:09
4047,4047,263,205,72.63006777932233,72.83024665181256,30,IN_PROGRESS,None,94.0,94.0,6,6,2024-03-30 21:07:42
4048,4048,263,3503,100.0,76.88099505780495,25,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,35.0,28.0,2,10,2024-03-10 03:01:03
4049,4049,263,746,100.0,93.82582836927097,4,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,50.0,88.0,4,8,2024-05-02 06:26:36
4050,4050,263,755,62.56263631163266,66.72807239207226,15,IN_PROGRESS,None,51.0,41.0,7,4,2024-09-24 08:08:09
4051,4051,263,2205,79.26314095497867,53.37981125322258,18,IN_PROGRESS,None,43.0,23.0,6,10,2024-09-21 11:18:08
4052,4052,263,2480,100.0,99.43286903941912,12,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,41.0,58.0,8,4,2024-04-14 23:10:12
4053,4053,263,1150,84.72070494020669,69.13745933814748,18,IN_PROGRESS,None,2.0,95.0,3,8,2024-03-17 01:44:05
4054,4054,263,3632,100.0,81.42588669668086,13,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,78.0,61.0,9,3,2024-02-18 05:55:04
4055,4055,264,433,100.0,70.55964728485688,15,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,60.0,52.0,6,2,2024-02-12 01:36:05
4056,4056,264,1790,96.48195085059936,78.15795810985654,9,IN_PROGRESS,None,68.0,72.0,6,6,2024-05-10 10:15:17
4057,4057,264,2748,63.30707884561437,98.15665441517224,23,IN_PROGRESS,None,77.0,86.0,7,8,2024-08-15 23:13:03
4058,4058,264,3260,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-09-15 01:02:27
4059,4059,264,2492,40.349330014179074,73.01313552428849,28,IN_PROGRESS,None,62.0,27.0,2,5,2024-06-28 07:19:28
4060,4060,264,695,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-04-07 04:59:57
4061,4061,264,3353,95.9112012003152,69.7999425008981,2,IN_PROGRESS,None,35.0,1.0,9,6,2024-04-23 21:20:08
4062,4062,264,1289,25.95634728431588,92.44513581563528,27,IN_PROGRESS,None,2.0,12.0,9,6,2024-01-27 10:49:13
4063,4063,264,702,100.0,84.18856120339316,17,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,49.0,53.0,5,4,2024-04-14 18:14:28
4064,4064,264,3575,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-04-17 10:05:46
4065,4065,265,1458,3.4641850471506475,61.10656669470802,15,IN_PROGRESS,None,17.0,32.0,10,3,2024-03-19 05:44:07
4066,4066,265,1395,2.077442472104829,67.79139610215584,9,IN_PROGRESS,None,10.0,97.0,9,8,2024-07-18 02:58:58
4067,4067,265,1140,14.140172192591836,62.60206415322226,16,IN_PROGRESS,None,97.0,85.0,6,4,2024-03-19 01:27:24
4068,4068,265,3544,100.0,97.27824725807864,20,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,32.0,46.0,4,10,2024-10-05 09:57:16
4069,4069,265,3586,63.81871551835643,96.58909503328506,15,IN_PROGRESS,None,43.0,90.0,7,6,2024-06-08 19:31:40
4070,4070,265,1235,60.27809354511724,96.58902603039142,29,IN_PROGRESS,None,97.0,18.0,4,1,2024-03-26 10:29:06
4071,4071,265,3224,100.0,83.47570807155711,21,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,97.0,94.0,2,4,2024-06-18 07:49:52
4072,4072,265,1784,100.0,94.12388810649132,30,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,25.0,89.0,4,3,2024-02-24 06:10:53
4073,4073,265,925,12.50869742503864,96.76890747353148,5,IN_PROGRESS,None,46.0,49.0,7,3,2024-01-14 18:19:36
4074,4074,265,696,100.0,92.02281498415624,13,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,76.0,53.0,3,5,2024-01-21 16:59:29
4075,4075,265,1257,100.0,67.4204827096732,10,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,30.0,38.0,6,9,2024-05-23 03:56:47
4076,4076,265,3273,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-01-08 01:27:51
4077,4077,265,3055,14.561380410498725,77.64622752629901,21,IN_PROGRESS,None,46.0,61.0,3,7,2024-03-12 20:40:42
4078,4078,265,1027,49.01863549627172,68.50908735148991,22,IN_PROGRESS,None,75.0,56.0,10,1,2024-01-22 20:15:49
4079,4079,265,2526,67.85599657020703,92.19869293836696,25,IN_PROGRESS,None,64.0,46.0,2,4,2024-07-13 16:41:51
4080,4080,265,2435,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-04-07 07:55:21
4081,4081,265,3524,24.956246259124693,67.68197023888328,27,IN_PROGRESS,None,20.0,69.0,1,4,2024-03-13 03:41:13
4082,4082,265,3185,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-01-07 14:51:31
4083,4083,265,2126,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-02-21 18:13:25
4084,4084,265,2209,100.0,52.72998083548622,6,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,86.0,91.0,4,4,2024-05-16 09:21:18
4085,4085,265,1589,46.74145388480393,62.629333106250925,19,IN_PROGRESS,None,13.0,54.0,3,10,2024-06-26 00:36:50
4086,4086,265,1126,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-03-31 06:41:17
4087,4087,265,991,100.0,66.85470007384723,7,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,97.0,41.0,7,5,2024-04-12 18:05:56
4088,4088,266,2854,100.0,59.08345928202744,17,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,66.0,36.0,3,8,2024-02-24 07:51:54
4089,4089,266,1789,100.0,90.74795660788924,10,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,53.0,71.0,7,2,2024-07-30 10:11:48
4090,4090,266,693,100.0,67.64586602826881,23,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,91.0,44.0,5,8,2024-02-20 16:08:29
4091,4091,266,462,67.09728845036025,79.84850904924323,26,IN_PROGRESS,None,71.0,36.0,2,6,2024-05-11 02:01:27
4092,4092,266,2123,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-06-30 11:36:09
4093,4093,266,3132,53.4011386075904,97.2713979291157,7,IN_PROGRESS,None,39.0,81.0,3,8,2024-01-02 04:07:31
4094,4094,266,1967,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-05-29 06:38:59
4095,4095,267,2905,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-07-05 03:25:17
4096,4096,267,3290,100.0,76.17441679321962,29,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,93.0,67.0,7,6,2024-07-13 16:28:16
4097,4097,267,1693,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-09-01 00:36:41
4098,4098,267,3485,89.22843778714018,62.122771136022095,2,IN_PROGRESS,None,78.0,68.0,9,9,2024-07-02 04:48:50
4099,4099,267,1126,56.51607377060503,56.63442022726219,20,IN_PROGRESS,None,73.0,31.0,6,10,2024-08-07 18:09:49
4100,4100,267,1665,90.19756857103592,65.8852906797189,13,IN_PROGRESS,None,35.0,89.0,3,1,2024-06-23 21:13:24
4101,4101,267,773,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-07-08 08:38:37
4102,4102,267,2544,100.0,99.71457276031605,15,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,77.0,97.0,5,7,2024-08-24 19:04:58
4103,4103,269,688,100.0,88.30609812460733,14,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,98.0,83.0,10,3,2024-09-24 16:47:11
4104,4104,269,933,26.206916947563897,77.05317408650134,20,IN_PROGRESS,None,54.0,40.0,4,3,2024-06-14 23:53:32
4105,4105,269,1721,81.43112407336953,98.18804596957102,18,IN_PROGRESS,None,71.0,4.0,5,7,2024-09-21 18:45:06
4106,4106,269,2978,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-05-16 20:41:18
4107,4107,269,2261,91.47918295751938,98.69770899251932,10,IN_PROGRESS,None,66.0,25.0,10,2,2024-03-24 06:28:26
4108,4108,269,2179,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-07-26 01:06:33
4109,4109,269,311,100.0,73.85103020308046,12,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,76.0,76.0,7,8,2024-04-12 10:57:41
4110,4110,269,1579,31.004441609731547,98.20457651405268,23,IN_PROGRESS,None,88.0,43.0,9,8,2024-01-05 19:04:09
4111,4111,269,1284,100.0,53.32350785356235,9,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,48.0,87.0,4,7,2024-04-26 07:06:52
4112,4112,269,1159,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-08-26 05:44:05
4113,4113,269,850,37.75320961130335,86.30714991971685,13,IN_PROGRESS,None,35.0,79.0,7,3,2024-02-17 21:39:56
4114,4114,269,1220,73.45762497952228,76.65018367810144,6,IN_PROGRESS,None,46.0,49.0,5,4,2024-03-01 21:36:40
4115,4115,269,326,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-01-31 08:45:22
4116,4116,269,2998,11.525141222251769,85.00064994384826,5,IN_PROGRESS,None,14.0,67.0,8,3,2024-04-16 05:54:09
4117,4117,269,718,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-03-06 03:35:49
4118,4118,270,3086,77.18005432672561,84.81071173991286,23,IN_PROGRESS,None,87.0,76.0,9,2,2024-03-23 15:00:14
4119,4119,270,822,48.865195969917885,65.53601683008802,10,IN_PROGRESS,None,67.0,45.0,9,1,2024-06-21 14:24:37
4120,4120,270,2801,98.44405016470871,62.078011148055865,28,IN_PROGRESS,None,52.0,39.0,8,6,2024-06-03 13:44:47
4121,4121,270,2687,96.82449151842307,77.34943988820541,11,IN_PROGRESS,None,58.0,99.0,2,4,2024-05-06 00:41:06
4122,4122,270,899,100.0,92.2878939772752,16,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,48.0,24.0,3,4,2024-02-14 16:22:12
4123,4123,270,3465,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-08-12 12:39:56
4124,4124,270,147,74.81986040960122,84.66611169926927,17,IN_PROGRESS,None,42.0,22.0,5,5,2024-08-07 13:32:45
4125,4125,270,3039,100.0,65.4361338632973,21,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,75.0,59.0,10,5,2024-08-29 00:26:18
4126,4126,270,873,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-02-01 21:11:11
4127,4127,270,3290,100.0,86.88225298989536,10,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,77.0,95.0,3,1,2024-08-01 04:01:47
4128,4128,270,1587,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-08-20 03:42:36
4129,4129,270,215,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-09-22 19:53:34
4130,4130,270,3341,100.0,68.55957801505485,11,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,40.0,68.0,9,6,2024-05-05 00:20:40
4131,4131,270,1701,100.0,59.28262557746154,25,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,25.0,24.0,8,4,2024-02-24 02:43:22
4132,4132,270,1778,100.0,85.07411591188261,21,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,92.0,21.0,4,6,2024-03-03 10:07:50
4133,4133,270,1072,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-05-27 07:44:26
4134,4134,270,2933,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-03-03 14:22:16
4135,4135,270,3665,100.0,93.32014683987384,12,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,65.0,67.0,8,5,2024-02-22 22:41:33
4136,4136,270,3436,100.0,96.91634814224136,21,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,80.0,96.0,8,9,2024-08-30 10:08:00
4137,4137,270,3376,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-04-28 22:39:53
4138,4138,270,1259,88.7874902417485,75.85504290047099,19,IN_PROGRESS,None,89.0,1.0,8,1,2024-03-14 22:23:16
4139,4139,270,457,70.54824029746064,91.23137134715016,17,IN_PROGRESS,None,78.0,24.0,6,10,2024-09-25 10:52:31
4140,4140,270,738,59.80954848258568,76.72348821820897,23,IN_PROGRESS,None,58.0,9.0,1,9,2024-01-09 18:29:18
4141,4141,270,3622,66.460926899489,58.919037466524216,7,IN_PROGRESS,None,47.0,30.0,8,6,2024-04-02 15:54:21
4142,4142,271,2114,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-09-19 04:48:36
4143,4143,271,319,32.81523719350121,52.80298611878197,4,IN_PROGRESS,None,72.0,54.0,7,8,2024-06-28 18:12:31
4144,4144,271,2503,62.89207280890356,93.14767361807246,15,IN_PROGRESS,None,44.0,36.0,3,9,2024-06-22 07:19:10
4145,4145,271,301,100.0,76.43861232799237,22,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,33.0,38.0,4,6,2024-09-01 19:47:18
4146,4146,271,2634,20.344693687553505,63.61105547558432,24,IN_PROGRESS,None,74.0,48.0,5,10,2024-06-03 15:45:32
4147,4147,271,1350,17.941712410503953,72.04624509953037,13,IN_PROGRESS,None,43.0,94.0,9,4,2024-05-23 13:36:56
4148,4148,271,2354,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-01-27 22:31:23
4149,4149,271,2247,100.0,99.249735460565,27,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,62.0,29.0,1,7,2024-02-27 02:23:42
4150,4150,271,1863,1.558706366576912,95.41285830904138,3,IN_PROGRESS,None,11.0,1.0,4,3,2024-08-24 13:01:21
4151,4151,272,3418,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-05-20 09:27:08
4152,4152,272,1812,100.0,76.41781462634347,10,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,32.0,28.0,1,4,2024-05-11 17:30:28
4153,4153,272,1770,100.0,85.50264893229675,22,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,37.0,37.0,7,4,2024-07-01 18:52:13
4154,4154,272,403,49.95850522414062,55.78789163899688,6,IN_PROGRESS,None,28.0,44.0,6,7,2024-07-26 00:57:55
4155,4155,272,1209,100.0,97.83341336147828,22,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,94.0,100.0,10,10,2024-01-04 09:30:30
4156,4156,272,3146,0.0,0.0,0,NOT_STARTED,None,0.0,0.0,0,0,2024-02-02 03:15:09
4157,4157,272,710,100.0,89.2061479925365,12,COMPLETED,https://th.bing.com/th/id/OIP.0sNWprQMpNBq_17I23CVvwAAAA?rs=1&pid=ImgDetMain,93.0,25.0,3,3,2024-07-14 09:52:06
